user_id,synthetic_profile,cancelled_limit_recently
U008581,low,0
U008582,low,0
U008583,low,0
U008584,low,0
U008585,medium,0
U008586,low,0
U008587,low,0
U008588,low,0
U008589,low,0
U008590,low,0
U008591,low,0
U008592,low,0
U008593,medium,0
U008594,low,0
U008595,low,0
U008596,low,0
U008597,low,0
U008598,low,0
U008599,low,0
U008600,low,0
U008601,low,0
U008602,low,0
U008603,low,0
U008604,high,1
U008605,low,0
U008606,low,0
U008607,low,0
U008608,low,0
U008609,low,0
U008610,low,1
U008611,low,0
U008612,low,0
U008613,low,0
U008614,low,0
U008615,low,0
U008616,low,0
U008617,low,0
U008618,low,0
U008619,low,0
U008620,low,0
U008621,medium,0
U008622,low,0
U008623,low,0
U008624,low,0
U008625,low,0
U008626,low,0
U008627,low,0
U008628,medium,0
U008629,low,0
U008630,medium,0
U008631,low,0
U008632,low,0
U008633,low,0
U008634,low,0
U008635,low,0
U008636,low,0
U008637,low,0
U008638,low,0
U008639,low,0
U008640,low,0
U008641,low,0
U008642,high,0
U008643,low,0
U008644,low,0
U008645,low,0
U008646,low,0
U008647,low,0
U008648,low,0
U008649,low,0
U008650,low,0
U008651,low,0
U008652,medium,0
U008653,high,0
U008654,low,0
U008655,low,0
U008656,low,0
U008657,low,0
U008658,low,0
U008659,low,0
U008660,low,0
U008661,low,0
U008662,low,0
U008663,high,0
U008664,medium,0
U008665,low,0
U008666,low,0
U008667,low,0
U008668,low,0
U008669,low,0
U008670,medium,0
U008671,low,0
U008672,low,0
U008673,high,0
U008674,low,0
U008675,low,0
U008676,low,0
U008677,low,0
U008678,low,0
U008679,low,0
U008680,low,0
U008681,low,0
U008682,low,0
U008683,low,0
U008684,medium,0
U008685,low,0
U008686,low,0
U008687,low,0
U008688,low,0
U008689,low,0
U008690,medium,0
U008691,low,0
U008692,low,0
U008693,low,0
U008694,low,0
U008695,low,0
U008696,low,0
U008697,low,0
U008698,low,0
U008699,low,0
U008700,low,0
U008701,low,0
U008702,low,0
U008703,low,0
U008704,low,0
U008705,low,0
U008706,low,0
U008707,low,0
U008708,low,0
U008709,low,0
U008710,low,0
U008711,low,0
U008712,low,0
U008713,low,0
U008714,low,0
U008715,low,0
U008716,low,0
U008717,low,0
U008718,low,0
U008719,low,0
U008720,low,0
U008721,low,0
U008722,low,0
U008723,low,0
U008724,low,0
U008725,low,0
U008726,medium,0
U008727,high,1
U008728,low,0
U008729,low,0
U008730,low,0
U008731,low,0
U008732,low,0
U008733,low,0
U008734,low,0
U008735,low,0
U008736,low,0
U008737,low,0
U008738,low,0
U008739,low,0
U008740,low,0
U008741,low,0
U008742,low,0
U008743,low,0
U008744,low,0
U008745,low,0
U008746,low,0
U008747,low,0
U008748,medium,0
U008749,low,0
U008750,low,0
U008751,low,0
U008752,low,0
U008753,low,0
U008754,medium,0
U008755,low,0
U008756,low,0
U008757,low,0
U008758,low,0
U008759,low,0
U008760,low,0
U008761,low,0
U008762,low,0
U008763,low,0
U008764,low,0
U008765,low,0
U008766,low,0
U008767,low,0
U008768,high,0
U008769,low,0
U008770,low,0
U008771,low,0
U008772,high,0
U008773,low,0
U008774,low,0
U008775,low,0
U008776,low,0
U008777,low,0
U008778,low,0
U008779,medium,0
U008780,low,0
U008781,low,0
U008782,low,0
U008783,medium,0
U008784,low,0
U008785,low,0
U008786,low,0
U008787,low,0
U008788,low,0
U008789,low,0
U008790,low,0
U008791,medium,0
U008792,medium,0
U008793,low,0
U008794,low,0
U008795,low,0
U008796,low,0
U008797,low,0
U008798,low,0
U008799,low,0
U008800,low,0
U008801,low,0
U008802,low,0
U008803,low,0
U008804,low,0
U008805,low,0
U008806,low,0
U008807,low,0
U008808,low,0
U008809,medium,0
U008810,medium,0
U008811,medium,0
U008812,high,0
U008813,low,0
U008814,high,0
U008815,medium,0
U008816,low,0
U008817,medium,0
U008818,low,0
U008819,low,0
U008820,medium,0
U008821,low,0
U008822,low,0
U008823,low,0
U008824,low,0
U008825,medium,0
U008826,medium,0
U008827,low,0
U008828,medium,0
U008829,low,0
U008830,medium,0
U008831,low,0
U008832,low,0
U008833,low,0
U008834,low,0
U008835,low,0
U008836,low,0
U008837,low,0
U008838,low,0
U008839,low,0
U008840,low,0
U008841,low,0
U008842,low,0
U008843,low,0
U008844,low,0
U008845,low,0
U008846,low,0
U008847,low,0
U008848,low,0
U008849,low,0
U008850,high,1
U008851,low,0
U008852,low,0
U008853,low,0
U008854,low,0
U008855,low,0
U008856,low,0
U008857,medium,0
U008858,medium,0
U008859,low,0
U008860,low,0
U008861,low,0
U008862,low,0
U008863,medium,0
U008864,low,0
U008865,low,0
U008866,low,0
U008867,low,0
U008868,low,0
U008869,low,0
U008870,low,0
U008871,low,0
U008872,medium,0
U008873,low,0
U008874,low,0
U008875,low,0
U008876,low,0
U008877,medium,0
U008878,low,0
U008879,low,0
U008880,low,0
U008881,low,0
U008882,medium,0
U008883,low,0
U008884,low,0
U008885,low,0
U008886,low,0
U008887,low,0
U008888,low,0
U008889,low,0
U008890,low,0
U008891,low,0
U008892,low,0
U008893,low,0
U008894,low,0
U008895,low,0
U008896,low,0
U008897,low,0
U008898,low,0
U008899,low,0
U008900,low,0
U008901,low,0
U008902,medium,0
U008903,low,0
U008904,low,0
U008905,medium,0
U008906,low,0
U008907,low,0
U008908,low,0
U008909,low,0
U008910,low,0
U008911,low,0
U008912,low,0
U008913,low,0
U008914,low,0
U008915,low,0
U008916,low,0
U008917,low,0
U008918,low,0
U008919,medium,0
U008920,low,0
U008921,low,0
U008922,low,0
U008923,low,0
U008924,low,0
U008925,low,0
U008926,low,0
U008927,low,0
U008928,high,0
U008929,low,0
U008930,low,0
U008931,low,0
U008932,low,0
U008933,low,0
U008934,high,0
U008935,low,0
U008936,medium,0
U008937,low,0
U008938,low,0
U008939,low,0
U008940,medium,0
U008941,low,0
U008942,low,0
U008943,low,0
U008944,low,0
U008945,low,0
U008946,low,0
U008947,low,0
U008948,low,0
U008949,low,0
U008950,low,0
U008951,low,0
U008952,low,0
U008953,low,0
U008954,high,1
U008955,low,0
U008956,low,0
U008957,low,0
U008958,low,0
U008959,low,0
U008960,low,0
U008961,low,0
U008962,low,0
U008963,low,0
U008964,low,0
U008965,low,0
U008966,low,0
U008967,low,0
U008968,low,0
U008969,medium,0
U008970,low,0
U008971,medium,0
U008972,low,0
U008973,medium,0
U008974,low,0
U008975,low,0
U008976,low,0
U008977,low,0
U008978,medium,0
U008979,low,0
U008980,low,0
U008981,low,0
U008982,low,0
U008983,low,0
U008984,medium,0
U008985,low,0
U008986,low,0
U008987,low,0
U008988,high,0
U008989,low,0
U008990,low,0
U008991,medium,0
U008992,low,0
U008993,low,0
U008994,low,0
U008995,low,0
U008996,medium,0
U008997,medium,0
U008998,low,0
U008999,high,0
U009000,low,0
U009001,medium,0
U009002,low,0
U009003,low,0
U009004,low,0
U009005,low,0
U009006,low,0
U009007,low,0
U009008,low,0
U009009,low,0
U009010,low,0
U009011,low,0
U009012,low,0
U009013,medium,0
U009014,low,0
U009015,high,0
U009016,medium,0
U009017,low,0
U009018,low,0
U009019,low,0
U009020,low,0
U009021,low,0
U009022,high,0
U009023,medium,0
U009024,low,0
U009025,low,0
U009026,low,0
U009027,low,0
U009028,medium,0
U009029,low,0
U009030,low,0
U009031,low,0
U009032,medium,0
U009033,low,0
U009034,medium,0
U009035,low,0
U009036,low,0
U009037,medium,0
U009038,low,0
U009039,low,0
U009040,low,0
U009041,low,0
U009042,low,0
U009043,low,0
U009044,low,0
U009045,low,0
U009046,low,0
U009047,low,0
U009048,low,0
U009049,high,0
U009050,low,0
U009051,low,0
U009052,low,0
U009053,medium,0
U009054,low,0
U009055,medium,0
U009056,medium,0
U009057,low,0
U009058,high,0
U009059,low,0
U009060,medium,0
U009061,medium,0
U009062,medium,0
U009063,low,0
U009064,low,0
U009065,low,0
U009066,low,0
U009067,low,0
U009068,low,0
U009069,low,0
U009070,low,0
U009071,low,0
U009072,low,0
U009073,low,0
U009074,low,0
U009075,low,0
U009076,low,0
U009077,low,0
U009078,low,0
U009079,low,0
U009080,low,0
U009081,low,0
U009082,low,0
U009083,low,0
U009084,low,0
U009085,low,0
U009086,low,0
U009087,low,0
U009088,low,0
U009089,low,0
U009090,low,0
U009091,low,0
U009092,low,0
U009093,low,0
U009094,low,0
U009095,low,0
U009096,low,0
U009097,low,0
U009098,low,0
U009099,low,0
U009100,high,0
U009101,low,0
U009102,low,0
U009103,low,0
U009104,low,0
U009105,low,0
U009106,low,0
U009107,low,0
U009108,low,0
U009109,low,0
U009110,low,0
U009111,high,0
U009112,low,0
U009113,low,0
U009114,low,0
U009115,low,0
U009116,medium,0
U009117,low,0
U009118,low,0
U009119,low,0
U009120,medium,0
U009121,low,0
U009122,high,0
U009123,medium,0
U009124,low,0
U009125,medium,0
U009126,medium,0
U009127,low,0
U009128,low,0
U009129,low,0
U009130,low,0
U009131,low,0
U009132,low,0
U009133,low,0
U009134,low,0
U009135,low,0
U009136,low,0
U009137,low,0
U009138,low,0
U009139,low,0
U009140,low,0
U009141,low,0
U009142,medium,0
U009143,low,0
U009144,low,0
U009145,low,0
U009146,low,0
U009147,low,0
U009148,low,0
U009149,low,0
U009150,low,0
U009151,low,0
U009152,low,0
U009153,low,0
U009154,high,0
U009155,low,0
U009156,medium,0
U009157,low,0
U009158,low,0
U009159,low,0
U009160,low,0
U009161,low,0
U009162,medium,0
U009163,low,0
U009164,low,0
U009165,low,0
U009166,low,0
U009167,low,0
U009168,low,0
U009169,low,0
U009170,low,0
U009171,low,0
U009172,low,0
U009173,low,0
U009174,low,0
U009175,medium,0
U009176,high,0
U009177,low,0
U009178,low,0
U009179,low,0
U009180,low,0
U009181,low,0
U009182,low,0
U009183,low,0
U009184,high,0
U009185,low,0
U009186,high,0
U009187,low,0
U009188,low,0
U009189,low,0
U009190,low,0
U009191,low,0
U009192,low,0
U009193,low,0
U009194,low,0
U009195,low,0
U009196,low,0
U009197,low,0
U009198,low,0
U009199,low,0
U009200,low,0
U009201,low,0
U009202,high,0
U009203,low,0
U009204,low,0
U009205,low,0
U009206,medium,0
U009207,low,0
U009208,low,0
U009209,low,0
U009210,low,0
U009211,medium,0
U009212,low,0
U009213,low,0
U009214,low,0
U009215,low,0
U009216,low,0
U009217,high,0
U009218,high,0
U009219,low,0
U009220,low,0
U009221,high,0
U009222,low,0
U009223,low,0
U009224,low,0
U009225,low,0
U009226,medium,0
U009227,high,0
U009228,low,0
U009229,low,0
U009230,low,0
U009231,low,0
U009232,low,0
U009233,low,0
U009234,medium,0
U009235,low,0
U009236,low,0
U009237,low,0
U009238,low,0
U009239,low,0
U009240,high,0
U009241,low,0
U009242,low,0
U009243,low,0
U009244,low,0
U009245,low,0
U009246,low,0
U009247,low,0
U009248,low,0
U009249,low,0
U009250,medium,0
U009251,low,0
U009252,low,0
U009253,low,0
U009254,low,0
U009255,medium,0
U009256,low,0
U009257,low,0
U009258,medium,0
U009259,low,0
U009260,low,0
U009261,high,0
U009262,low,0
U009263,low,0
U009264,medium,0
U009265,low,0
U009266,low,0
U009267,low,0
U009268,medium,0
U009269,medium,1
U009270,medium,0
U009271,low,0
U009272,low,0
U009273,medium,0
U009274,low,0
U009275,low,0
U009276,low,0
U009277,medium,0
U009278,low,0
U009279,low,0
U009280,medium,0
U009281,medium,0
U009282,high,0
U009283,low,0
U009284,low,0
U009285,low,0
U009286,low,0
U009287,medium,0
U009288,low,0
U009289,low,0
U009290,low,0
U009291,low,0
U009292,medium,0
U009293,low,0
U009294,low,0
U009295,low,1
U009296,low,0
U009297,low,0
U009298,medium,0
U009299,low,0
U009300,low,0
U009301,low,0
U009302,low,0
U009303,low,0
U009304,low,0
U009305,low,0
U009306,low,0
U009307,medium,0
U009308,medium,0
U009309,low,0
U009310,low,0
U009311,low,0
U009312,low,0
U009313,low,0
U009314,low,0
U009315,low,0
U009316,medium,0
U009317,medium,0
U009318,low,0
U009319,low,0
U009320,low,0
U009321,low,0
U009322,low,0
U009323,low,0
U009324,low,0
U009325,low,0
U009326,low,0
U009327,low,0
U009328,low,0
U009329,low,0
U009330,low,0
U009331,low,0
U009332,low,0
U009333,low,0
U009334,low,0
U009335,low,0
U009336,medium,0
U009337,low,0
U009338,low,0
U009339,low,0
U009340,low,0
U009341,low,0
U009342,low,0
U009343,medium,0
U009344,low,0
U009345,low,0
U009346,low,0
U009347,low,0
U009348,medium,0
U009349,low,0
U009350,low,0
U009351,low,0
U009352,low,0
U009353,low,0
U009354,low,0
U009355,low,0
U009356,low,0
U009357,high,0
U009358,low,0
U009359,low,0
U009360,low,0
U009361,low,0
U009362,low,0
U009363,low,0
U009364,low,0
U009365,low,0
U009366,low,0
U009367,low,0
U009368,low,0
U009369,low,0
U009370,low,0
U009371,medium,0
U009372,low,0
U009373,low,0
U009374,high,0
U009375,low,0
U009376,low,0
U009377,high,0
U009378,low,0
U009379,low,0
U009380,low,0
U009381,low,0
U009382,low,0
U009383,low,0
U009384,medium,0
U009385,low,0
U009386,low,0
U009387,medium,0
U009388,low,0
U009389,low,0
U009390,low,0
U009391,low,0
U009392,medium,0
U009393,low,0
U009394,low,0
U009395,low,0
U009396,low,0
U009397,low,0
U009398,medium,0
U009399,low,1
U009400,low,0
U009401,low,0
U009402,low,0
U009403,low,0
U009404,low,0
U009405,low,0
U009406,low,0
U009407,low,0
U009408,low,0
U009409,low,0
U009410,low,0
U009411,low,0
U009412,low,1
U009413,low,0
U009414,high,0
U009415,medium,0
U009416,low,0
U009417,low,0
U009418,low,0
U009419,low,0
U009420,high,0
U009421,low,0
U009422,low,0
U009423,low,0
U009424,low,0
U009425,low,1
U009426,low,0
U009427,low,0
U009428,low,0
U009429,low,0
U009430,medium,0
U009431,low,0
U009432,low,0
U009433,low,0
U009434,low,0
U009435,low,0
U009436,low,0
U009437,low,0
U009438,low,0
U009439,low,0
U009440,low,0
U009441,low,0
U009442,medium,0
U009443,low,0
U009444,low,0
U009445,low,0
U009446,low,0
U009447,low,0
U009448,low,0
U009449,low,0
U009450,low,0
U009451,medium,1
U009452,low,0
U009453,low,0
U009454,low,0
U009455,low,0
U009456,low,0
U009457,low,0
U009458,low,0
U009459,low,0
U009460,high,0
U009461,medium,0
U009462,low,0
U009463,low,0
U009464,low,0
U009465,high,0
U009466,low,0
U009467,low,0
U009468,low,0
U009469,low,0
U009470,low,0
U009471,low,0
U009472,low,0
U009473,low,0
U009474,low,0
U009475,low,0
U009476,high,0
U009477,low,0
U009478,low,0
U009479,low,0
U009480,low,0
U009481,high,0
U009482,low,0
U009483,high,0
U009484,low,0
U009485,low,0
U009486,low,0
U009487,low,0
U009488,low,0
U009489,medium,0
U009490,medium,0
U009491,low,0
U009492,medium,0
U009493,medium,0
U009494,low,0
U009495,low,0
U009496,low,0
U009497,low,0
U009498,low,0
U009499,high,0
U009500,low,0
U009501,low,0
U009502,low,0
U009503,low,0
U009504,low,0
U009505,low,0
U009506,low,0
U009507,low,0
U009508,low,0
U009509,low,0
U009510,low,0
U009511,low,0
U009512,low,0
U009513,low,0
U009514,low,0
U009515,low,0
U009516,medium,0
U009517,medium,0
U009518,low,0
U009519,low,0
U009520,low,0
U009521,medium,0
U009522,low,0
U009523,low,0
U009524,low,0
U009525,low,0
U009526,low,0
U009527,low,0
U009528,low,0
U009529,low,0
U009530,low,0
U009531,low,0
U009532,low,0
U009533,high,0
U009534,low,0
U009535,medium,0
U009536,low,0
U009537,medium,0
U009538,low,0
U009539,low,0
U009540,low,0
U009541,high,0
U009542,medium,0
U009543,low,0
U009544,low,0
U009545,low,0
U009546,low,0
U009547,low,0
U009548,low,0
U009549,low,0
U009550,low,0
U009551,medium,0
U009552,low,0
U009553,low,0
U009554,low,0
U009555,low,0
U009556,low,0
U009557,low,0
U009558,low,0
U009559,low,0
U009560,low,0
U009561,low,0
U009562,low,0
U009563,low,0
U009564,low,0
U009565,low,0
U009566,low,0
U009567,low,0
U009568,low,0
U009569,low,0
U009570,low,0
U009571,low,0
U009572,low,0
U009573,low,0
U009574,low,0
U009575,low,0
U009576,low,0
U009577,low,0
U009578,low,0
U009579,low,1
U009580,low,0
U009581,low,0
U009582,low,0
U009583,low,0
U009584,medium,0
U009585,low,0
U009586,medium,0
U009587,low,0
U009588,low,0
U009589,low,0
U009590,low,0
U009591,low,0
U009592,low,0
U009593,medium,0
U009594,low,0
U009595,low,0
U009596,low,0
U009597,low,0
U009598,low,0
U009599,low,0
U009600,low,0
U009601,low,0
U009602,low,0
U009603,low,0
U009604,low,0
U009605,low,0
U009606,medium,0
U009607,low,0
U009608,low,0
U009609,high,0
U009610,low,0
U009611,medium,0
U009612,low,0
U009613,low,0
U009614,low,0
U009615,low,0
U009616,low,0
U009617,low,0
U009618,low,0
U009619,low,0
U009620,low,0
U009621,low,0
U009622,low,0
U009623,medium,0
U009624,low,0
U009625,low,0
U009626,low,0
U009627,low,0
U009628,low,0
U009629,medium,0
U009630,low,0
U009631,low,0
U009632,high,0
U009633,low,0
U009634,low,0
U009635,low,0
U009636,low,0
U009637,low,0
U009638,low,0
U009639,low,0
U009640,low,0
U009641,low,0
U009642,low,0
U009643,medium,0
U009644,low,0
U009645,medium,0
U009646,low,0
U009647,low,0
U009648,low,0
U009649,low,0
U009650,low,0
U009651,medium,0
U009652,low,0
U009653,low,0
U009654,low,0
U009655,medium,0
U009656,low,0
U009657,low,0
U009658,low,0
U009659,medium,0
U009660,low,0
U009661,low,0
U009662,low,0
U009663,low,0
U009664,medium,0
U009665,low,0
U009666,low,0
U009667,high,0
U009668,high,0
U009669,medium,0
U009670,medium,0
U009671,low,0
U009672,high,0
U009673,medium,0
U009674,low,0
U009675,low,0
U009676,low,0
U009677,low,0
U009678,low,0
U009679,low,0
U009680,low,0
U009681,low,0
U009682,low,1
U009683,medium,0
U009684,low,0
U009685,low,0
U009686,low,0
U009687,medium,0
U009688,medium,0
U009689,low,0
U009690,low,0
U009691,low,0
U009692,low,0
U009693,low,0
U009694,low,0
U009695,low,0
U009696,low,0
U009697,low,0
U009698,low,0
U009699,low,0
U009700,low,0
U009701,low,0
U009702,low,0
U009703,high,0
U009704,low,0
U009705,low,0
U009706,low,0
U009707,low,0
U009708,medium,0
U009709,low,0
U009710,low,0
U009711,low,0
U009712,low,0
U009713,medium,0
U009714,low,0
U009715,low,0
U009716,low,0
U009717,low,0
U009718,low,0
U009719,medium,0
U009720,low,0
U009721,low,0
U009722,high,1
U009723,low,0
U009724,low,0
U009725,low,0
U009726,low,0
U009727,low,0
U009728,low,0
U009729,low,0
U009730,medium,0
U009731,low,0
U009732,low,0
U009733,high,0
U009734,low,0
U009735,low,0
U009736,low,0
U009737,low,0
U009738,low,0
U009739,low,0
U009740,low,0
U009741,low,0
U009742,low,0
U009743,low,0
U009744,low,0
U009745,low,0
U009746,low,0
U009747,low,0
U009748,medium,0
U009749,medium,0
U009750,low,0
U009751,medium,0
U009752,medium,0
U009753,low,0
U009754,low,0
U009755,low,0
U009756,low,0
U009757,low,0
U009758,low,0
U009759,low,0
U009760,low,0
U009761,medium,0
U009762,low,0
U009763,low,0
U009764,low,0
U009765,low,0
U009766,low,0
U009767,low,0
U009768,low,0
U009769,low,0
U009770,low,0
U009771,low,0
U009772,low,0
U009773,low,0
U009774,low,0
U009775,low,0
U009776,low,0
U009777,low,0
U009778,low,0
U009779,low,1
U009780,low,0
U009781,low,0
U009782,low,0
U009783,low,0
U009784,low,0
U009785,low,0
U009786,low,0
U009787,low,0
U009788,low,0
U009789,low,0
U009790,medium,0
U009791,low,0
U009792,low,0
U009793,low,0
U009794,low,0
U009795,low,0
U009796,low,0
U009797,low,0
U009798,low,0
U009799,low,0
U009800,low,0
U009801,low,0
U009802,low,0
U009803,low,0
U009804,low,0
U009805,low,0
U009806,medium,0
U009807,low,0
U009808,low,0
U009809,low,0
U009810,low,0
U009811,low,0
U009812,low,0
U009813,low,0
U009814,low,0
U009815,high,0
U009816,low,0
U009817,low,0
U009818,low,0
U009819,low,0
U009820,medium,0
U009821,low,0
U009822,medium,0
U009823,low,0
U009824,low,0
U009825,low,0
U009826,low,0
U009827,medium,0
U009828,low,0
U009829,low,0
U009830,low,0
U009831,low,0
U009832,low,0
U009833,low,0
U009834,low,0
U009835,medium,0
U009836,low,0
U009837,low,0
U009838,low,0
U009839,medium,0
U009840,high,0
U009841,low,0
U009842,low,0
U009843,low,0
U009844,low,0
U009845,low,0
U009846,low,0
U009847,medium,0
U009848,low,0
U009849,low,0
U009850,low,0
U009851,low,0
U009852,low,0
U009853,low,0
U009854,low,0
U009855,low,0
U009856,low,0
U009857,low,0
U009858,low,0
U009859,low,0
U009860,low,0
U009861,low,0
U009862,low,0
U009863,low,0
U009864,medium,0
U009865,low,0
U009866,low,0
U009867,low,0
U009868,low,0
U009869,low,0
U009870,medium,0
U009871,low,0
U009872,medium,0
U009873,low,0
U009874,low,0
U009875,low,0
U009876,low,0
U009877,medium,0
U009878,medium,0
U009879,low,0
U009880,low,0
U009881,low,0
U009882,low,0
U009883,low,0
U009884,low,0
U009885,low,0
U009886,medium,0
U009887,low,0
U009888,low,0
U009889,low,0
U009890,medium,0
U009891,low,0
U009892,low,0
U009893,low,0
U009894,medium,0
U009895,low,0
U009896,medium,0
U009897,low,0
U009898,low,0
U009899,low,0
U009900,medium,0
U009901,low,0
U009902,low,0
U009903,low,0
U009904,low,0
U009905,low,0
U009906,low,0
U009907,low,0
U009908,low,0
U009909,low,0
U009910,medium,0
U009911,low,0
U009912,low,0
U009913,medium,0
U009914,low,0
U009915,low,0
U009916,low,0
U009917,low,0
U009918,low,0
U009919,low,0
U009920,medium,0
U009921,low,0
U009922,low,0
U009923,low,0
U009924,low,0
U009925,low,0
U009926,high,0
U009927,low,0
U009928,low,0
U009929,low,0
U009930,low,0
U009931,low,0
U009932,low,0
U009933,low,0
U009934,low,0
U009935,medium,0
U009936,low,0
U009937,low,0
U009938,low,0
U009939,low,0
U009940,low,0
U009941,medium,0
U009942,low,0
U009943,low,0
U009944,low,0
U009945,low,0
U009946,low,0
U009947,low,0
U009948,low,0
U009949,low,0
U009950,low,0
U009951,low,0
U009952,high,1
U009953,low,0
U009954,low,0
U009955,low,0
U009956,low,0
U009957,low,0
U009958,low,0
U009959,low,0
U009960,low,0
U009961,low,1
U009962,low,0
U009963,low,0
U009964,high,0
U009965,low,0
U009966,low,0
U009967,low,0
U009968,low,0
U009969,low,0
U009970,low,0
U009971,low,0
U009972,low,0
U009973,high,0
U009974,low,0
U009975,low,0
U009976,low,0
U009977,low,0
U009978,medium,0
U009979,low,0
U009980,low,0
U009981,low,0
U009982,low,0
U009983,high,0
U009984,low,0
U009985,low,0
U009986,medium,0
U009987,medium,0
U009988,low,0
U009989,low,0
U009990,low,0
U009991,low,0
U009992,low,0
U009993,low,0
U009994,low,0
U009995,low,0
U009996,low,0
U009997,low,0
U009998,low,0
U009999,low,0
U010000,low,0
