user_id,age_band,province,registration_date,channel_preference,limit_configured,marketing_opt_in,self_excluded
U002293,36-45,Madrid,2024-07-11,online,0,1,0
U002294,26-35,Granada,2024-12-30,online,1,1,0
U002295,36-45,Madrid,2023-01-30,online,1,1,0
U002296,26-35,Málaga,2023-05-28,online,0,1,0
U002297,36-45,Almería,2023-04-16,retail,0,0,0
U002298,46-55,Valencia,2023-04-23,retail,0,1,0
U002299,18-25,Málaga,2023-11-28,retail,0,1,0
U002300,46-55,Barcelona,2024-10-03,online,0,1,0
U002301,18-25,Barcelona,2023-11-24,online,0,1,0
U002302,56-65,Barcelona,2024-05-02,online,1,1,0
U002303,36-45,Granada,2023-10-02,online,0,0,0
U002304,26-35,Valencia,2023-08-22,online,1,1,0
U002305,26-35,Murcia,2024-08-31,online,0,1,0
U002306,36-45,Málaga,2024-04-23,online,0,0,0
U002307,26-35,Murcia,2023-09-14,online,1,0,0
U002308,36-45,Alicante,2024-10-29,online,0,1,0
U002309,46-55,Málaga,2023-12-30,online,0,0,0
U002310,56-65,Barcelona,2023-05-18,online,0,1,0
U002311,46-55,Valencia,2023-12-19,online,0,0,0
U002312,18-25,Madrid,2024-05-07,online,0,0,0
U002313,46-55,Almería,2023-09-25,retail,0,1,0
U002314,26-35,Valencia,2024-09-07,retail,0,1,0
U002315,65+,Alicante,2024-01-25,retail,1,0,0
U002316,18-25,Valencia,2023-12-08,online,1,1,0
U002317,26-35,Valencia,2024-09-18,online,0,0,0
U002318,26-35,Madrid,2023-12-04,retail,0,1,0
U002319,36-45,Murcia,2023-10-30,online,0,0,0
U002320,26-35,Alicante,2023-03-17,online,0,0,0
U002321,26-35,Alicante,2023-09-22,online,1,0,0
U002322,65+,Barcelona,2023-10-17,online,1,1,0
U002323,36-45,Madrid,2023-05-12,retail,0,1,0
U002324,46-55,Málaga,2024-03-05,online,0,0,0
U002325,56-65,Murcia,2023-04-16,retail,0,0,0
U002326,46-55,Alicante,2023-06-13,online,0,1,0
U002327,65+,Barcelona,2024-02-14,online,1,1,0
U002328,46-55,Granada,2023-07-16,retail,1,0,0
U002329,26-35,Alicante,2024-04-11,online,1,1,0
U002330,36-45,Valencia,2024-05-19,online,1,0,0
U002331,65+,Murcia,2023-08-08,online,1,0,0
U002332,26-35,Murcia,2023-03-05,online,1,1,0
U002333,18-25,Almería,2023-12-24,online,0,1,0
U002334,56-65,Almería,2023-03-09,retail,1,1,0
U002335,56-65,Barcelona,2024-01-12,online,0,1,0
U002336,46-55,Granada,2024-06-14,online,0,0,0
U002337,26-35,Málaga,2024-03-28,online,0,1,0
U002338,26-35,Alicante,2023-11-24,online,1,0,0
U002339,36-45,Almería,2024-11-21,online,1,0,0
U002340,18-25,Almería,2023-03-16,online,1,1,0
U002341,26-35,Almería,2024-10-04,retail,1,1,0
U002342,18-25,Valencia,2024-08-07,online,1,1,0
U002343,18-25,Valencia,2023-11-03,retail,0,1,0
U002344,18-25,Madrid,2023-04-22,online,1,1,0
U002345,36-45,Valencia,2023-04-24,online,0,1,0
U002346,36-45,Valencia,2024-11-03,retail,0,1,0
U002347,46-55,Madrid,2023-06-20,online,1,1,0
U002348,18-25,Barcelona,2024-09-30,retail,1,1,0
U002349,26-35,Málaga,2024-01-03,online,1,1,0
U002350,26-35,Madrid,2023-12-04,online,1,0,0
U002351,36-45,Madrid,2024-03-28,online,0,0,0
U002352,26-35,Murcia,2023-06-06,online,0,1,0
U002353,36-45,Málaga,2023-11-09,online,1,1,0
U002354,36-45,Barcelona,2024-11-16,online,1,0,0
U002355,36-45,Barcelona,2023-06-23,online,1,0,0
U002356,36-45,Granada,2024-11-03,online,1,0,0
U002357,56-65,Murcia,2024-12-26,retail,1,1,0
U002358,36-45,Madrid,2023-02-07,online,1,0,0
U002359,36-45,Almería,2024-01-23,online,1,1,0
U002360,46-55,Valencia,2023-05-06,online,0,1,0
U002361,26-35,Madrid,2024-03-29,retail,0,0,0
U002362,26-35,Málaga,2024-12-23,online,1,1,0
U002363,26-35,Murcia,2024-10-16,online,1,0,0
U002364,36-45,Almería,2024-11-06,retail,0,0,0
U002365,36-45,Granada,2023-06-05,online,0,1,0
U002366,36-45,Murcia,2024-01-31,online,1,1,0
U002367,36-45,Madrid,2023-06-21,online,1,1,0
U002368,18-25,Valencia,2024-10-18,retail,0,1,0
U002369,26-35,Valencia,2023-05-20,online,1,1,0
U002370,26-35,Murcia,2023-04-23,online,1,1,0
U002371,36-45,Málaga,2023-01-09,online,1,1,0
U002372,18-25,Barcelona,2023-05-13,online,0,0,0
U002373,46-55,Almería,2023-05-19,retail,1,1,0
U002374,56-65,Valencia,2023-02-26,online,1,1,0
U002375,36-45,Murcia,2024-09-25,online,1,1,0
U002376,26-35,Málaga,2024-07-23,online,1,1,0
U002377,46-55,Almería,2023-07-05,online,1,1,0
U002378,26-35,Alicante,2024-07-25,online,1,1,0
U002379,26-35,Barcelona,2023-11-05,retail,0,1,0
U002380,26-35,Madrid,2024-07-20,online,0,1,0
U002381,36-45,Madrid,2023-08-24,online,0,1,0
U002382,36-45,Málaga,2024-02-17,online,1,1,0
U002383,26-35,Alicante,2023-10-06,online,0,1,0
U002384,26-35,Murcia,2023-05-18,online,0,1,0
U002385,26-35,Barcelona,2024-03-03,online,1,1,0
U002386,36-45,Barcelona,2024-07-02,online,1,0,0
U002387,26-35,Alicante,2024-07-03,online,0,1,0
U002388,46-55,Alicante,2023-09-18,online,0,0,0
U002389,26-35,Valencia,2024-01-14,online,0,1,0
U002390,36-45,Granada,2024-07-11,retail,0,1,0
U002391,36-45,Barcelona,2023-02-09,online,1,1,0
U002392,36-45,Granada,2023-02-22,retail,1,0,0
U002393,36-45,Murcia,2023-10-02,online,1,0,0
U002394,65+,Alicante,2023-06-13,retail,0,0,0
U002395,26-35,Málaga,2023-10-01,online,0,0,0
U002396,56-65,Barcelona,2023-03-10,online,0,1,0
U002397,18-25,Barcelona,2024-03-08,retail,1,0,0
U002398,26-35,Alicante,2024-05-05,online,0,1,0
U002399,18-25,Alicante,2024-08-01,online,1,1,0
U002400,56-65,Madrid,2024-04-19,online,1,1,0
U002401,56-65,Almería,2023-10-17,retail,1,0,0
U002402,36-45,Almería,2024-11-13,online,0,1,0
U002403,26-35,Almería,2024-06-14,retail,0,1,0
U002404,36-45,Barcelona,2024-01-21,online,1,0,0
U002405,26-35,Barcelona,2023-06-01,retail,1,1,0
U002406,36-45,Almería,2024-04-18,online,1,1,0
U002407,56-65,Murcia,2024-03-07,online,0,1,0
U002408,36-45,Granada,2024-05-13,retail,1,1,0
U002409,56-65,Madrid,2024-07-24,retail,1,1,0
U002410,36-45,Almería,2024-10-29,online,0,0,0
U002411,56-65,Madrid,2024-11-23,online,1,1,0
U002412,18-25,Barcelona,2024-04-05,online,0,1,0
U002413,26-35,Valencia,2024-12-06,online,0,1,0
U002414,26-35,Granada,2024-10-27,online,1,0,0
U002415,26-35,Madrid,2023-01-02,retail,1,1,0
U002416,65+,Madrid,2024-04-10,online,1,1,0
U002417,26-35,Madrid,2023-05-11,online,1,1,0
U002418,46-55,Barcelona,2023-08-04,retail,0,0,0
U002419,26-35,Alicante,2023-08-06,retail,0,0,0
U002420,26-35,Almería,2023-12-19,retail,1,1,0
U002421,36-45,Valencia,2023-01-08,online,0,0,0
U002422,26-35,Madrid,2023-06-22,online,1,1,0
U002423,46-55,Granada,2023-01-22,retail,1,0,0
U002424,36-45,Alicante,2024-04-19,online,0,0,0
U002425,36-45,Murcia,2024-10-11,retail,1,1,0
U002426,18-25,Almería,2024-12-29,retail,1,1,0
U002427,26-35,Barcelona,2023-11-24,online,1,0,0
U002428,36-45,Madrid,2023-07-09,online,1,1,0
U002429,65+,Almería,2024-09-14,retail,0,1,0
U002430,26-35,Barcelona,2023-03-24,online,0,1,0
U002431,46-55,Almería,2024-12-12,retail,0,0,0
U002432,46-55,Madrid,2024-06-05,online,1,0,0
U002433,36-45,Madrid,2024-01-03,retail,1,1,0
U002434,36-45,Madrid,2023-03-12,online,0,1,0
U002435,46-55,Madrid,2023-01-14,online,0,1,0
U002436,18-25,Barcelona,2024-02-02,retail,0,1,0
U002437,18-25,Murcia,2023-10-30,online,1,1,0
U002438,36-45,Barcelona,2024-09-07,online,0,1,0
U002439,26-35,Almería,2024-04-13,online,0,1,0
U002440,36-45,Alicante,2023-11-12,online,1,0,0
U002441,26-35,Barcelona,2023-06-14,retail,0,0,0
U002442,18-25,Alicante,2023-12-17,retail,0,1,0
U002443,46-55,Málaga,2023-04-29,online,1,1,0
U002444,65+,Málaga,2024-05-01,online,0,1,0
U002445,26-35,Málaga,2024-03-18,online,1,1,0
U002446,18-25,Almería,2024-08-14,online,1,1,0
U002447,18-25,Granada,2023-11-25,online,1,0,0
U002448,26-35,Almería,2023-07-23,online,1,0,0
U002449,18-25,Alicante,2024-09-02,online,1,0,0
U002450,18-25,Granada,2024-05-19,retail,1,0,0
U002451,56-65,Murcia,2024-05-30,retail,1,1,0
U002452,18-25,Valencia,2024-01-21,online,1,0,0
U002453,18-25,Málaga,2024-10-01,retail,0,0,0
U002454,56-65,Madrid,2023-06-16,online,1,0,0
U002455,36-45,Valencia,2023-10-21,online,0,1,0
U002456,26-35,Murcia,2024-08-04,online,0,0,0
U002457,18-25,Málaga,2023-04-08,retail,0,0,0
U002458,36-45,Almería,2024-08-12,retail,1,1,0
U002459,26-35,Alicante,2023-09-15,online,1,1,0
U002460,46-55,Almería,2023-04-02,online,1,1,0
U002461,26-35,Murcia,2023-02-27,online,0,1,0
U002462,26-35,Alicante,2024-09-07,retail,0,1,0
U002463,26-35,Granada,2024-07-22,retail,1,1,0
U002464,26-35,Granada,2023-07-30,online,1,1,0
U002465,46-55,Madrid,2023-03-26,online,0,1,0
U002466,18-25,Alicante,2023-06-30,retail,1,1,0
U002467,36-45,Alicante,2023-06-05,online,1,1,0
U002468,56-65,Málaga,2024-06-19,online,1,0,0
U002469,18-25,Valencia,2023-06-07,online,0,0,0
U002470,46-55,Granada,2023-06-07,online,0,0,0
U002471,26-35,Málaga,2023-01-24,retail,1,1,0
U002472,26-35,Granada,2024-03-11,online,1,0,0
U002473,36-45,Madrid,2024-05-17,online,0,0,0
U002474,36-45,Valencia,2024-04-22,online,0,1,0
U002475,36-45,Murcia,2024-02-20,online,1,0,0
U002476,18-25,Murcia,2024-12-06,retail,1,1,0
U002477,36-45,Barcelona,2023-12-12,online,1,1,0
U002478,26-35,Almería,2024-09-19,online,0,1,0
U002479,46-55,Madrid,2024-04-16,online,0,1,0
U002480,26-35,Málaga,2023-03-03,retail,0,0,0
U002481,56-65,Murcia,2024-08-14,online,1,0,0
U002482,36-45,Málaga,2024-03-02,online,0,0,0
U002483,26-35,Murcia,2024-04-22,retail,0,1,0
U002484,26-35,Barcelona,2023-05-12,online,0,1,0
U002485,26-35,Barcelona,2023-11-16,online,1,0,0
U002486,36-45,Valencia,2024-10-04,online,0,1,0
U002487,46-55,Granada,2023-06-07,retail,1,1,0
U002488,56-65,Madrid,2023-01-01,online,0,0,0
U002489,26-35,Valencia,2023-07-07,online,1,1,0
U002490,18-25,Alicante,2023-12-22,online,0,1,0
U002491,65+,Málaga,2024-08-22,online,0,1,0
U002492,46-55,Málaga,2024-04-14,online,0,0,0
U002493,26-35,Murcia,2024-11-01,retail,0,0,0
U002494,26-35,Murcia,2023-11-29,retail,0,1,0
U002495,36-45,Barcelona,2023-10-13,online,0,1,0
U002496,36-45,Almería,2023-06-18,retail,0,1,0
U002497,18-25,Barcelona,2023-06-09,retail,1,0,0
U002498,36-45,Barcelona,2024-06-21,retail,0,1,0
U002499,26-35,Madrid,2023-02-28,online,1,1,0
U002500,36-45,Málaga,2023-06-27,online,0,1,0
U002501,26-35,Valencia,2024-10-08,retail,0,1,0
U002502,26-35,Barcelona,2024-02-26,online,1,1,0
U002503,36-45,Barcelona,2023-02-04,online,0,1,0
U002504,26-35,Almería,2024-05-29,retail,1,0,0
U002505,26-35,Barcelona,2024-01-05,retail,0,1,0
U002506,56-65,Madrid,2024-09-15,online,0,0,0
U002507,18-25,Almería,2024-05-13,online,1,1,0
U002508,46-55,Granada,2023-01-04,online,0,0,0
U002509,36-45,Almería,2023-05-31,online,1,1,0
U002510,46-55,Valencia,2023-07-08,online,1,0,0
U002511,46-55,Murcia,2024-05-27,retail,0,1,0
U002512,18-25,Málaga,2024-01-07,retail,0,0,0
U002513,36-45,Alicante,2024-06-29,online,1,1,0
U002514,18-25,Valencia,2024-01-10,online,0,1,0
U002515,46-55,Madrid,2023-08-27,online,0,1,0
U002516,18-25,Valencia,2023-03-17,online,1,1,0
U002517,18-25,Madrid,2023-05-28,online,1,1,0
U002518,56-65,Barcelona,2023-10-20,online,0,0,0
U002519,46-55,Málaga,2024-02-07,online,0,0,0
U002520,26-35,Murcia,2024-11-16,online,0,1,0
U002521,36-45,Madrid,2023-06-24,online,0,0,0
U002522,18-25,Barcelona,2024-05-01,retail,0,1,0
U002523,26-35,Madrid,2023-04-22,online,0,1,0
U002524,26-35,Alicante,2024-06-05,online,1,0,0
U002525,56-65,Granada,2023-01-09,retail,1,1,0
U002526,36-45,Madrid,2024-04-23,online,0,1,0
U002527,18-25,Barcelona,2023-04-30,online,0,1,0
U002528,26-35,Almería,2023-05-12,online,0,0,0
U002529,26-35,Valencia,2024-02-13,online,0,1,0
U002530,36-45,Granada,2023-10-02,online,1,0,0
U002531,18-25,Valencia,2023-12-11,online,1,0,0
U002532,18-25,Almería,2023-08-14,online,0,0,0
U002533,36-45,Almería,2024-11-27,online,1,1,0
U002534,56-65,Barcelona,2023-08-01,online,0,0,0
U002535,18-25,Granada,2024-01-31,online,0,0,0
U002536,46-55,Málaga,2024-09-15,retail,1,1,0
U002537,26-35,Barcelona,2024-04-29,retail,0,1,0
U002538,18-25,Málaga,2023-08-24,online,1,1,0
U002539,26-35,Murcia,2024-02-08,retail,1,1,0
U002540,46-55,Murcia,2023-03-02,online,1,1,0
U002541,18-25,Murcia,2024-02-03,online,1,0,0
U002542,26-35,Granada,2023-11-11,online,0,1,0
U002543,26-35,Murcia,2024-07-07,retail,0,0,0
U002544,46-55,Barcelona,2024-09-10,online,1,1,0
U002545,36-45,Barcelona,2023-05-26,online,1,0,0
U002546,46-55,Málaga,2023-03-01,retail,1,1,0
U002547,26-35,Alicante,2023-10-13,online,0,0,0
U002548,18-25,Barcelona,2024-01-25,online,0,1,0
U002549,36-45,Almería,2023-10-03,online,0,1,0
U002550,65+,Madrid,2024-04-03,online,0,1,0
U002551,26-35,Barcelona,2024-01-05,online,0,0,0
U002552,18-25,Granada,2024-11-14,online,1,1,0
U002553,36-45,Málaga,2023-10-26,retail,1,1,0
U002554,26-35,Madrid,2023-03-02,online,1,1,0
U002555,18-25,Málaga,2023-08-09,retail,1,1,0
U002556,36-45,Barcelona,2024-03-18,online,1,1,0
U002557,36-45,Valencia,2023-07-06,online,0,1,0
U002558,46-55,Granada,2023-07-16,retail,0,1,0
U002559,18-25,Málaga,2023-09-05,retail,0,1,0
U002560,36-45,Almería,2024-06-28,retail,0,1,0
U002561,56-65,Málaga,2024-11-17,retail,1,1,0
U002562,18-25,Barcelona,2023-09-13,retail,0,1,0
U002563,26-35,Alicante,2023-05-23,online,0,1,0
U002564,46-55,Almería,2023-11-04,retail,1,1,0
U002565,18-25,Málaga,2023-09-14,retail,0,1,0
U002566,46-55,Alicante,2024-12-23,online,0,0,0
U002567,56-65,Granada,2023-12-05,online,1,1,0
U002568,65+,Almería,2024-05-10,online,0,1,0
U002569,26-35,Barcelona,2024-10-29,online,0,1,0
U002570,18-25,Granada,2024-04-04,online,0,1,0
U002571,46-55,Valencia,2023-07-02,online,1,1,0
U002572,18-25,Granada,2024-03-19,online,1,0,0
U002573,36-45,Madrid,2023-10-21,online,0,1,0
U002574,26-35,Barcelona,2023-11-05,online,0,1,0
U002575,36-45,Granada,2024-12-15,online,1,0,0
U002576,26-35,Barcelona,2023-07-23,online,0,1,0
U002577,26-35,Almería,2023-12-09,retail,1,1,0
U002578,18-25,Murcia,2023-04-27,online,0,1,0
U002579,18-25,Málaga,2023-05-11,retail,0,1,0
U002580,56-65,Granada,2024-03-16,online,0,1,0
U002581,56-65,Almería,2024-07-02,retail,1,0,0
U002582,46-55,Málaga,2024-04-09,online,1,1,0
U002583,36-45,Granada,2023-08-29,online,1,1,0
U002584,65+,Alicante,2023-02-13,online,1,1,0
U002585,36-45,Barcelona,2023-12-10,online,0,1,0
U002586,26-35,Murcia,2024-01-04,online,1,0,0
U002587,65+,Barcelona,2024-07-16,online,0,1,0
U002588,46-55,Málaga,2024-04-12,online,1,0,0
U002589,46-55,Madrid,2024-09-28,online,0,1,0
U002590,36-45,Alicante,2024-07-25,online,1,1,0
U002591,26-35,Barcelona,2023-09-25,online,0,1,0
U002592,18-25,Madrid,2024-04-06,online,0,1,0
U002593,36-45,Barcelona,2024-06-29,retail,1,1,0
U002594,26-35,Barcelona,2024-11-29,online,0,1,0
U002595,65+,Murcia,2023-11-05,online,1,1,0
U002596,26-35,Granada,2024-04-18,online,1,1,0
U002597,26-35,Almería,2023-10-14,retail,0,1,0
U002598,26-35,Málaga,2024-06-22,online,0,0,0
U002599,46-55,Granada,2024-10-27,online,0,1,0
U002600,36-45,Granada,2024-11-02,retail,0,1,0
U002601,65+,Málaga,2023-04-25,online,1,0,0
U002602,46-55,Granada,2023-05-29,online,1,1,0
U002603,26-35,Málaga,2024-07-05,online,1,1,0
U002604,18-25,Almería,2024-04-05,online,0,0,0
U002605,56-65,Granada,2024-10-22,online,0,1,0
U002606,36-45,Barcelona,2023-08-18,online,1,0,0
U002607,46-55,Granada,2024-09-11,retail,1,1,0
U002608,18-25,Valencia,2024-05-14,online,0,1,0
U002609,26-35,Madrid,2023-05-23,online,1,1,0
U002610,36-45,Murcia,2023-04-03,online,0,1,0
U002611,18-25,Barcelona,2024-05-27,online,1,0,0
U002612,26-35,Granada,2023-04-26,online,0,1,0
U002613,26-35,Málaga,2024-08-02,retail,1,0,0
U002614,36-45,Madrid,2024-02-11,online,1,1,0
U002615,46-55,Málaga,2023-12-15,retail,0,1,0
U002616,36-45,Almería,2023-07-21,online,1,1,0
U002617,36-45,Madrid,2024-12-19,online,0,1,0
U002618,56-65,Alicante,2024-06-11,retail,1,1,0
U002619,56-65,Almería,2024-07-21,retail,1,0,0
U002620,36-45,Barcelona,2024-07-15,online,0,1,0
U002621,36-45,Valencia,2024-03-02,retail,0,1,0
U002622,26-35,Málaga,2024-11-16,online,0,0,0
U002623,26-35,Málaga,2024-03-02,retail,0,0,0
U002624,56-65,Málaga,2024-01-15,online,0,0,0
U002625,26-35,Madrid,2023-07-19,online,0,1,0
U002626,46-55,Málaga,2023-07-25,online,1,0,0
U002627,26-35,Barcelona,2024-06-21,retail,0,1,0
U002628,36-45,Barcelona,2023-09-02,online,1,0,0
U002629,65+,Alicante,2024-06-15,online,0,0,0
U002630,26-35,Murcia,2024-11-26,retail,0,1,0
U002631,65+,Barcelona,2023-11-17,online,1,0,0
U002632,36-45,Barcelona,2023-03-13,online,1,0,0
U002633,26-35,Málaga,2024-05-01,online,1,1,0
U002634,46-55,Barcelona,2023-01-07,retail,0,1,0
U002635,46-55,Almería,2024-07-28,online,1,1,0
U002636,46-55,Granada,2024-01-19,online,0,0,0
U002637,56-65,Almería,2023-12-24,retail,0,0,0
U002638,56-65,Granada,2024-02-20,online,1,0,0
U002639,36-45,Granada,2024-01-12,retail,1,0,0
U002640,26-35,Valencia,2023-08-25,retail,0,1,0
U002641,18-25,Málaga,2023-07-25,online,0,1,0
U002642,46-55,Granada,2023-10-31,online,0,1,0
U002643,36-45,Málaga,2024-10-15,online,0,1,0
U002644,56-65,Murcia,2023-04-09,online,0,1,0
U002645,26-35,Valencia,2023-08-26,online,0,1,0
U002646,26-35,Alicante,2023-05-21,online,1,1,0
U002647,36-45,Murcia,2023-11-08,online,0,1,0
U002648,36-45,Almería,2023-04-08,online,0,0,0
U002649,26-35,Valencia,2024-07-09,online,0,0,0
U002650,18-25,Murcia,2023-03-17,online,0,1,0
U002651,18-25,Granada,2024-04-30,retail,1,0,0
U002652,26-35,Murcia,2023-07-15,online,1,1,0
U002653,26-35,Alicante,2023-12-11,retail,1,0,0
U002654,18-25,Málaga,2023-05-26,online,0,0,0
U002655,36-45,Alicante,2024-06-17,retail,1,1,0
U002656,26-35,Madrid,2024-11-23,online,0,1,0
U002657,36-45,Barcelona,2023-06-11,retail,0,0,0
U002658,56-65,Almería,2024-11-26,retail,0,1,0
U002659,46-55,Alicante,2023-08-26,online,0,1,0
U002660,18-25,Almería,2024-02-12,online,1,1,0
U002661,65+,Almería,2024-05-27,online,0,1,0
U002662,26-35,Murcia,2023-05-26,retail,0,0,0
U002663,56-65,Valencia,2023-11-21,online,0,0,0
U002664,36-45,Granada,2023-02-19,retail,0,0,0
U002665,46-55,Madrid,2024-05-23,online,1,1,0
U002666,18-25,Granada,2023-11-01,retail,1,1,0
U002667,18-25,Barcelona,2024-10-12,retail,1,0,0
U002668,26-35,Alicante,2023-07-20,online,1,0,0
U002669,46-55,Málaga,2024-11-05,retail,0,1,0
U002670,26-35,Madrid,2023-04-13,online,1,1,0
U002671,56-65,Alicante,2024-03-19,retail,1,0,0
U002672,36-45,Almería,2023-08-13,online,0,1,0
U002673,26-35,Granada,2023-05-13,retail,1,1,0
U002674,56-65,Almería,2023-03-10,retail,0,0,0
U002675,18-25,Almería,2024-04-23,online,1,1,0
U002676,26-35,Granada,2023-06-20,online,0,1,0
U002677,26-35,Valencia,2024-02-23,online,0,0,0
U002678,18-25,Granada,2024-12-15,online,1,1,0
U002679,26-35,Barcelona,2023-08-19,retail,0,0,0
U002680,26-35,Almería,2023-01-26,online,1,1,0
U002681,26-35,Madrid,2023-04-15,retail,0,1,0
U002682,26-35,Málaga,2023-03-29,online,0,1,0
U002683,36-45,Barcelona,2023-12-05,retail,1,0,0
U002684,65+,Valencia,2024-06-27,retail,0,1,0
U002685,46-55,Alicante,2023-08-05,online,1,1,0
U002686,18-25,Murcia,2023-04-17,retail,1,1,0
U002687,56-65,Granada,2024-04-12,online,0,1,0
U002688,36-45,Barcelona,2023-08-08,retail,1,1,0
U002689,46-55,Madrid,2024-02-24,online,0,1,0
U002690,26-35,Granada,2024-11-12,retail,1,1,0
U002691,46-55,Málaga,2023-08-01,online,0,0,0
U002692,46-55,Valencia,2024-01-10,retail,0,1,0
U002693,26-35,Málaga,2024-08-11,online,1,1,0
U002694,56-65,Barcelona,2024-05-19,online,0,1,0
U002695,26-35,Granada,2024-07-02,online,1,0,0
U002696,56-65,Alicante,2024-07-17,online,1,1,0
U002697,18-25,Granada,2024-01-30,online,1,1,0
U002698,18-25,Almería,2024-01-27,online,1,0,0
U002699,36-45,Almería,2024-06-08,online,0,1,0
U002700,26-35,Murcia,2024-05-24,retail,0,0,0
U002701,36-45,Almería,2024-05-04,online,0,1,0
U002702,26-35,Almería,2023-10-06,online,0,1,0
U002703,26-35,Madrid,2024-08-27,online,0,1,0
U002704,26-35,Murcia,2023-06-22,online,1,1,0
U002705,26-35,Almería,2023-04-24,retail,0,1,0
U002706,56-65,Granada,2023-09-09,online,0,1,0
U002707,56-65,Barcelona,2023-07-05,retail,0,1,0
U002708,36-45,Murcia,2024-04-29,online,1,1,0
U002709,26-35,Barcelona,2023-06-18,online,1,0,0
U002710,18-25,Granada,2024-04-24,online,1,0,0
U002711,56-65,Valencia,2024-01-10,online,0,1,0
U002712,18-25,Málaga,2023-04-22,online,0,1,0
U002713,36-45,Almería,2023-07-08,retail,1,1,0
U002714,18-25,Murcia,2024-01-16,online,1,1,0
U002715,26-35,Murcia,2024-06-19,retail,0,1,0
U002716,26-35,Madrid,2023-10-18,retail,0,1,0
U002717,36-45,Valencia,2023-06-19,online,1,1,0
U002718,36-45,Málaga,2023-08-04,retail,0,0,0
U002719,36-45,Murcia,2023-03-11,online,1,0,0
U002720,18-25,Málaga,2023-01-19,online,0,0,0
U002721,36-45,Málaga,2024-12-11,retail,0,0,0
U002722,46-55,Barcelona,2023-03-12,online,1,1,0
U002723,46-55,Valencia,2023-04-02,online,0,1,0
U002724,26-35,Alicante,2024-09-27,online,0,1,0
U002725,36-45,Madrid,2024-04-29,retail,0,1,0
U002726,56-65,Alicante,2023-11-15,retail,0,0,0
U002727,26-35,Almería,2024-04-18,retail,0,1,0
U002728,56-65,Granada,2024-11-13,online,1,1,0
U002729,46-55,Murcia,2023-03-14,retail,0,1,0
U002730,26-35,Murcia,2023-06-27,online,0,1,0
U002731,46-55,Málaga,2024-09-20,retail,0,1,0
U002732,26-35,Madrid,2024-07-23,online,1,0,0
U002733,65+,Málaga,2024-12-26,retail,0,1,0
U002734,46-55,Murcia,2023-08-18,online,0,1,0
U002735,56-65,Málaga,2024-11-20,online,0,1,0
U002736,36-45,Alicante,2023-09-08,retail,1,0,0
U002737,26-35,Málaga,2024-06-06,online,1,1,0
U002738,56-65,Almería,2024-10-06,retail,0,0,0
U002739,26-35,Murcia,2023-05-05,retail,0,1,0
U002740,46-55,Valencia,2023-05-31,online,0,1,0
U002741,56-65,Valencia,2024-02-29,retail,0,0,0
U002742,18-25,Alicante,2024-09-07,retail,0,1,0
U002743,26-35,Granada,2023-02-27,retail,1,0,0
U002744,36-45,Alicante,2024-09-13,online,0,1,0
U002745,46-55,Madrid,2023-09-08,retail,1,0,0
U002746,36-45,Madrid,2023-10-24,online,0,1,0
U002747,18-25,Murcia,2023-09-06,retail,1,1,0
U002748,36-45,Murcia,2024-10-27,online,0,0,0
U002749,26-35,Murcia,2023-04-06,online,1,1,0
U002750,36-45,Granada,2024-02-24,online,1,0,0
U002751,56-65,Barcelona,2023-04-19,online,1,1,0
U002752,46-55,Alicante,2024-11-08,online,0,1,0
U002753,36-45,Málaga,2024-08-05,retail,0,1,0
U002754,26-35,Alicante,2023-06-20,retail,1,1,0
U002755,46-55,Alicante,2023-08-06,online,0,1,0
U002756,18-25,Granada,2023-10-06,online,0,0,0
U002757,46-55,Barcelona,2023-10-23,online,0,1,0
U002758,56-65,Barcelona,2024-08-19,online,1,0,0
U002759,46-55,Málaga,2024-02-17,online,0,1,0
U002760,46-55,Murcia,2023-11-09,online,1,0,0
U002761,26-35,Granada,2024-06-09,retail,0,0,0
U002762,46-55,Barcelona,2023-12-01,retail,0,0,0
U002763,36-45,Alicante,2023-04-04,online,0,1,0
U002764,36-45,Granada,2023-03-20,retail,1,0,0
U002765,18-25,Alicante,2023-08-26,online,1,1,0
U002766,36-45,Alicante,2024-03-16,online,0,1,0
U002767,46-55,Málaga,2023-04-09,online,1,1,0
